"_totl,_time","_Vind,_kias","Vtrue,_ktas","Vtrue,_ktgs","hpath,_true","vpath,__deg","pitch,__deg","_roll,__deg","p-alt,ftMSL","hding,_true","hding,__mag","__mag,_comp","__lat,__deg","__lon,__deg","___CG,ftMSL","copN1,h-def","copN1,v-def"
"141.05933","97.42231","99.21914","99.13596","0.29905","-2.37504","-1.24866","-1.03625","1368.31958","0.24230","345.05878","345.85687","47.33106","-122.30766","1368.31958","-0.30044","-2.50000"
"141.25507","97.38220","99.17678","99.09358","0.26249","-2.37550","-1.24490","-0.98883","1366.96204","0.20631","345.02277","345.79694","47.33115","-122.30766","1366.96216","-0.30093","-2.50000"
"141.44981","97.34254","99.13532","99.05209","0.22783","-2.37613","-1.24120","-0.94174","1365.61169","0.17203","344.98846","345.73801","47.33124","-122.30766","1365.61169","-0.30131","-2.50000"
"141.64793","97.30238","99.09364","99.01055","0.19431","-2.37677","-1.23718","-0.89435","1364.23816","0.13929","344.95572","345.67917","47.33133","-122.30766","1364.23816","-0.30157","-2.50000"
"141.84561","97.26250","99.05251","98.96916","0.16277","-2.37736","-1.23341","-0.84704","1362.86780","0.10790","344.92432","345.62177","47.33142","-122.30766","1362.86780","-0.30175","-2.50000"
"142.04314","97.22289","99.01264","98.92930","0.13280","-2.37799","-1.22944","-0.80125","1361.49878","0.07865","344.89502","345.56583","47.33151","-122.30766","1361.49878","-0.30188","-2.50000"
"142.24010","97.18367","98.97187","98.88854","0.10479","-2.37849","-1.22554","-0.75614","1360.13403","0.05151","344.86786","345.51163","47.33160","-122.30766","1360.13403","-0.30200","-2.50000"
"142.43700","97.14470","98.93121","98.84792","0.07848","-2.37909","-1.22202","-0.71193","1358.76978","0.02527","344.84161","345.45908","47.33169","-122.30766","1358.76978","-0.30210","-2.50000"
"142.63383","97.10595","98.89191","98.80871","0.05374","-2.37976","-1.21833","-0.66929","1357.40625","0.00064","344.81696","345.40829","47.33178","-122.30766","1357.40625","-0.30217","-2.50000"
"142.82678","97.06828","98.85374","98.77029","0.03095","-2.38034","-1.21449","-0.62910","1356.06970","359.97858","344.79489","345.36029","47.33187","-122.30766","1356.06970","-0.30223","-2.50000"
"143.03119","97.02869","98.81425","98.73074","0.00852","-2.38079","-1.21041","-0.58801","1354.65405","359.95737","344.77365","345.31165","47.33196","-122.30766","1354.65405","-0.30231","-2.50000"
"143.22868","96.99091","98.77554","98.69212","359.98853","-2.38118","-1.20686","-0.54944","1353.28674","359.93726","344.75354","345.26669","47.33205","-122.30766","1353.28674","-0.30234","-2.50000"
"143.42551","96.95358","98.73657","98.65318","359.96979","-2.38178","-1.20340","-0.51309","1351.92419","359.91812","344.73438","345.22366","47.33214","-122.30766","1351.92419","-0.30236","-2.50000"
"143.61861","96.91726","98.69941","98.61599","359.95267","-2.38232","-1.19956","-0.47955","1350.58765","359.90195","344.71817","345.18347","47.33223","-122.30766","1350.58765","-0.30237","-2.50000"
"143.82727","96.87824","98.65945","98.57609","359.93564","-2.38278","-1.19552","-0.44510","1349.14368","359.88611","344.70230","345.14230","47.33232","-122.30766","1349.14368","-0.30237","-2.50000"
"144.02525","96.84153","98.62219","98.53871","359.92087","-2.38317","-1.19187","-0.41412","1347.77393","359.87192","344.68811","345.10553","47.33241","-122.30766","1347.77393","-0.30237","-2.50000"
"144.22144","96.80544","98.58468","98.50121","359.90738","-2.38362","-1.18844","-0.38504","1346.41687","359.85797","344.67413","345.07104","47.33250","-122.30766","1346.41687","-0.30238","-2.50000"
"144.41608","96.76990","98.54758","98.46408","359.89499","-2.38415","-1.18507","-0.35790","1345.07068","359.84464","344.66077","345.03851","47.33259","-122.30766","1345.07068","-0.30237","-2.50000"
"144.61273","96.73420","98.51149","98.42790","359.88327","-2.38468","-1.18136","-0.33273","1343.71069","359.83292","344.64905","345.00742","47.33268","-122.30766","1343.71082","-0.30236","-2.50000"
"144.80821","96.69904","98.47649","98.39298","359.87259","-2.38503","-1.17741","-0.30968","1342.35925","359.82355","344.63965","344.97849","47.33277","-122.30766","1342.35925","-0.30234","-2.50000"
"145.00356","96.66431","98.44179","98.35816","359.86298","-2.38520","-1.17366","-0.28809","1341.00891","359.81509","344.63116","344.95157","47.33286","-122.30766","1341.00891","-0.30233","-2.50000"
"145.20210","96.62942","98.40611","98.32256","359.85403","-2.38539","-1.17010","-0.26782","1339.63696","359.80624","344.62231","344.92618","47.33295","-122.30766","1339.63696","-0.30231","-2.50000"
"145.40404","96.59428","98.36909","98.28560","359.84567","-2.38568","-1.16652","-0.24892","1338.24194","359.79755","344.61356","344.90204","47.33304","-122.30766","1338.24194","-0.30229","-2.50000"
"145.60504","96.55956","98.33262","98.24903","359.83801","-2.38607","-1.16301","-0.23167","1336.85364","359.78922","344.60522","344.87958","47.33313","-122.30766","1336.85364","-0.30227","-2.50000"
"145.80290","96.52557","98.29674","98.21344","359.83096","-2.38647","-1.15931","-0.21671","1335.48730","359.78244","344.59845","344.85895","47.33323","-122.30766","1335.48730","-0.30226","-2.50000"
"146.00453","96.49104","98.26032","98.17683","359.82440","-2.38683","-1.15548","-0.20309","1334.09521","359.77731","344.59329","344.83966","47.33332","-122.30766","1334.09521","-0.30224","-2.50000"
"146.20247","96.45727","98.22562","98.14213","359.81863","-2.38711","-1.15184","-0.19090","1332.72803","359.77267","344.58862","344.82245","47.33340","-122.30766","1332.72803","-0.30222","-2.50000"
"146.39862","96.42401","98.19157","98.10797","359.81345","-2.38737","-1.14842","-0.18000","1331.37439","359.76746","344.58337","344.80676","47.33349","-122.30766","1331.37439","-0.30221","-2.50000"
"146.59822","96.39041","98.15700","98.07339","359.80847","-2.38769","-1.14496","-0.17031","1329.99731","359.76160","344.57751","344.79199","47.33358","-122.30766","1329.99731","-0.30219","-2.50000"
"146.79361","96.35781","98.12418","98.04065","359.80386","-2.38794","-1.14140","-0.16204","1328.64966","359.75659","344.57248","344.77847","47.33367","-122.30766","1328.64966","-0.30217","-2.50000"
"146.98776","96.32576","98.09200","98.00842","359.79956","-2.38812","-1.13780","-0.15496","1327.31067","359.75232","344.56818","344.76620","47.33376","-122.30766","1327.31067","-0.30216","-2.50000"
"147.18446","96.29366","98.05907","97.97551","359.79547","-2.38823","-1.13417","-0.14876","1325.95459","359.74887","344.56470","344.75479","47.33385","-122.30766","1325.95459","-0.30214","-2.50000"
"147.38016","96.26204","98.02669","97.94317","359.79172","-2.38832","-1.13063","-0.14348","1324.60583","359.74579","344.56161","344.74442","47.33394","-122.30766","1324.60583","-0.30212","-2.50000"
"147.57652","96.23062","97.99438","97.91083","359.78815","-2.38841","-1.12716","-0.13894","1323.25293","359.74237","344.55820","344.73511","47.33403","-122.30766","1323.25293","-0.30210","-2.50000"
"147.77118","96.19981","97.96317","97.87968","359.78473","-2.38848","-1.12362","-0.13545","1321.91211","359.73926","344.55505","344.72662","47.33412","-122.30766","1321.91211","-0.30209","-2.50000"
"147.97256","96.16824","97.93147","97.84797","359.78131","-2.38847","-1.11987","-0.13262","1320.52539","359.73627","344.55203","344.71869","47.33421","-122.30766","1320.52539","-0.30207","-2.50000"
"148.17766","96.13646","97.89776","97.81438","359.77805","-2.38840","-1.11619","-0.13014","1319.11365","359.73331","344.54907","344.71136","47.33430","-122.30766","1319.11365","-0.30205","-2.50000"
"148.37839","96.10551","97.86356","97.78015","359.77502","-2.38855","-1.11320","-0.12765","1317.73218","359.72919","344.54489","344.70468","47.33439","-122.30766","1317.73230","-0.30204","-2.50000"
"148.57924","96.07462","97.83184","97.74831","359.77188","-2.38891","-1.10997","-0.12610","1316.35046","359.72485","344.54056","344.69836","47.33448","-122.30766","1316.35046","-0.30202","-2.50000"
"148.77402","96.04486","97.80225","97.71870","359.76880","-2.38910","-1.10640","-0.12518","1315.01074","359.72168","344.53738","344.69244","47.33457","-122.30766","1315.01074","-0.30200","-2.50000"
"148.97360","96.01463","97.77093","97.68764","359.76575","-2.38914","-1.10287","-0.12434","1313.63831","359.71918","344.53485","344.68680","47.33466","-122.30766","1313.63831","-0.30198","-2.50000"
"149.17589","95.98425","97.73920","97.65582","359.76273","-2.38923","-1.09948","-0.12394","1312.24768","359.71689","344.53253","344.68173","47.33475","-122.30767","1312.24768","-0.30197","-2.50000"
"149.37207","95.95499","97.70877","97.62533","359.75983","-2.38936","-1.09620","-0.12376","1310.89941","359.71466","344.53027","344.67731","47.33484","-122.30767","1310.89941","-0.30195","-2.50000"
"149.57539","95.92494","97.67693","97.59350","359.75693","-2.38948","-1.09289","-0.12362","1309.50232","359.71170","344.52731","344.67316","47.33493","-122.30767","1309.50232","-0.30193","-2.50000"
"149.76901","95.89643","97.64523","97.56213","359.75418","-2.38975","-1.09007","-0.12333","1308.17236","359.70792","344.52350","344.66919","47.33502","-122.30767","1308.17236","-0.30191","-2.50000"
"149.97339","95.86624","97.61168","97.52856","359.75116","-2.39032","-1.08722","-0.12312","1306.76868","359.70340","344.51895","344.66495","47.33511","-122.30767","1306.76868","-0.30189","-2.50000"
"150.16922","95.83732","97.58133","97.49785","359.74823","-2.39090","-1.08427","-0.12301","1305.42371","359.69940","344.51495","344.66086","47.33520","-122.30767","1305.42383","-0.30185","-2.50000"
"150.37332","95.80719","97.54982","97.46635","359.74503","-2.39143","-1.08100","-0.12311","1304.02234","359.69629","344.51181","344.65674","47.33529","-122.30767","1304.02234","-0.30176","-2.50000"
"150.58353","95.77634","97.51734","97.43378","359.74188","-2.39189","-1.07768","-0.12312","1302.57898","359.69412","344.50964","344.65283","47.33539","-122.30767","1302.57898","-0.30170","-2.50000"
"150.77580","95.74822","97.48872","97.40512","359.73904","-2.39229","-1.07477","-0.12310","1301.25891","359.69168","344.50717","344.64954","47.33547","-122.30767","1301.25891","-0.30163","-2.50000"
"150.97198","95.71977","97.46060","97.37702","359.73621","-2.39261","-1.07166","-0.12321","1299.91235","359.68903","344.50449","344.64630","47.33556","-122.30767","1299.91235","-0.30151","-2.50000"
"151.16760","95.69180","97.43312","97.34959","359.73328","-2.39280","-1.06852","-0.12332","1298.56970","359.68588","344.50131","344.64313","47.33565","-122.30767","1298.56970","-0.30137","-2.50000"
"151.36136","95.66452","97.40461","97.32106","359.73035","-2.39295","-1.06540","-0.12349","1297.24023","359.68307","344.49850","344.64001","47.33574","-122.30767","1297.24036","-0.30125","-2.50000"
"151.56650","95.63581","97.37402","97.29053","359.72733","-2.39313","-1.06225","-0.12329","1295.83313","359.68027","344.49564","344.63684","47.33583","-122.30767","1295.83313","-0.30111","-2.50000"
"151.76250","95.60872","97.34554","97.26199","359.72443","-2.39339","-1.05944","-0.12299","1294.48889","359.67694","344.49231","344.63379","47.33592","-122.30768","1294.48889","-0.30097","-2.50000"
"151.95782","95.58190","97.31646","97.23307","359.72156","-2.39368","-1.05653","-0.12259","1293.14941","359.67368","344.48904","344.63068","47.33601","-122.30768","1293.14954","-0.30084","-2.50000"
"152.15237","95.55524","97.28748","97.20403","359.71872","-2.39408","-1.05388","-0.12176","1291.81567","359.66989","344.48523","344.62744","47.33609","-122.30768","1291.81567","-0.30069","-2.50000"
"152.35014","95.52816","97.26022","97.17665","359.71567","-2.39449","-1.05085","-0.12137","1290.45984","359.66675","344.48206","344.62396","47.33618","-122.30768","1290.45984","-0.30053","-2.50000"
"152.55048","95.50095","97.23247","97.14892","359.71271","-2.39470","-1.04766","-0.12061","1289.08667","359.66415","344.47946","344.62064","47.33627","-122.30768","1289.08667","-0.30038","-2.50000"
"152.74831","95.47436","97.20434","97.12079","359.70990","-2.39488","-1.04481","-0.11955","1287.73096","359.66135","344.47662","344.61743","47.33636","-122.30768","1287.73096","-0.30023","-2.50000"
"152.95236","95.44709","97.17501","97.09160","359.70706","-2.39521","-1.04210","-0.11820","1286.33289","359.65768","344.47296","344.61398","47.33645","-122.30768","1286.33289","-0.30006","-2.50000"
"153.15335","95.42036","97.14649","97.06292","359.70419","-2.39568","-1.03940","-0.11686","1284.95605","359.65387","344.46912","344.61041","47.33654","-122.30768","1284.95605","-0.29989","-2.50000"
"153.34727","95.39468","97.12054","97.03690","359.70132","-2.39603","-1.03631","-0.11598","1283.62756","359.65146","344.46667","344.60687","47.33663","-122.30768","1283.62756","-0.29976","-2.50000"
"153.54358","95.36889","97.09365","97.01004","359.69870","-2.39619","-1.03333","-0.11452","1282.28308","359.64951","344.46469","344.60364","47.33672","-122.30768","1282.28320","-0.29962","-2.50000"
"153.73901","95.34344","97.06808","96.98442","359.69614","-2.39637","-1.03070","-0.11284","1280.94507","359.64658","344.46173","344.60040","47.33681","-122.30768","1280.94507","-0.29947","-2.50000"
"153.93317","95.31853","97.04274","96.95911","359.69354","-2.39653","-1.02777","-0.11161","1279.61572","359.64392","344.45908","344.59711","47.33689","-122.30769","1279.61572","-0.29931","-2.50000"
"154.14632","95.29144","97.01418","96.93072","359.69083","-2.39664","-1.02474","-0.10966","1278.15686","359.64078","344.45590","344.59354","47.33699","-122.30769","1278.15686","-0.29912","-2.50000"
"154.34541","95.26639","96.98650","96.90308","359.68832","-2.39688","-1.02203","-0.10795","1276.79443","359.63809","344.45319","344.59012","47.33708","-122.30769","1276.79443","-0.29895","-2.50000"
"154.55182","95.24053","96.95906","96.87556","359.68582","-2.39717","-1.01929","-0.10585","1275.38220","359.63507","344.45016","344.58646","47.33717","-122.30769","1275.38220","-0.29876","-2.50000"
"154.74936","95.21588","96.93285","96.84927","359.68344","-2.39748","-1.01658","-0.10400","1274.03088","359.63235","344.44742","344.58316","47.33726","-122.30769","1274.03088","-0.29860","-2.50000"
"154.96274","95.18929","96.90475","96.82113","359.68094","-2.39779","-1.01362","-0.10196","1272.57141","359.62970","344.44476","344.57950","47.33736","-122.30769","1272.57141","-0.29842","-2.50000"
"155.16470","95.16435","96.87878","96.79512","359.67871","-2.39804","-1.01084","-0.09997","1271.19019","359.62750","344.44254","344.57617","47.33744","-122.30769","1271.19019","-0.29823","-2.50000"
"155.36024","95.14045","96.85454","96.77094","359.67657","-2.39823","-1.00815","-0.09802","1269.85315","359.62527","344.44028","344.57300","47.33753","-122.30769","1269.85315","-0.29808","-2.50000"
"155.55331","95.11707","96.83032","96.74675","359.67456","-2.39837","-1.00545","-0.09613","1268.53320","359.62329","344.43826","344.56982","47.33762","-122.30769","1268.53320","-0.29792","-2.50000"
"155.74747","95.09380","96.80605","96.72239","359.67264","-2.39848","-1.00286","-0.09402","1267.20618","359.62112","344.43610","344.56671","47.33771","-122.30769","1267.20618","-0.29775","-2.50000"
"155.94923","95.06988","96.78156","96.69794","359.67062","-2.39859","-1.00003","-0.09214","1265.82739","359.61923","344.43417","344.56360","47.33780","-122.30769","1265.82739","-0.29756","-2.50000"
"156.15378","95.04588","96.75637","96.67290","359.66876","-2.39863","-0.99724","-0.09004","1264.42993","359.61728","344.43219","344.56046","47.33789","-122.30769","1264.42993","-0.29737","-2.50000"
"156.36272","95.02161","96.73053","96.64699","359.66684","-2.39876","-0.99445","-0.08822","1263.00281","359.61551","344.43042","344.55728","47.33798","-122.30769","1263.00281","-0.29713","-2.50000"
"156.56598","94.99818","96.70640","96.62287","359.66513","-2.39881","-0.99171","-0.08623","1261.61475","359.61380","344.42868","344.55429","47.33807","-122.30769","1261.61475","-0.29695","-2.50000"
"156.76572","94.97544","96.68282","96.59936","359.66354","-2.39883","-0.98908","-0.08418","1260.25110","359.61185","344.42670","344.55154","47.33816","-122.30769","1260.25110","-0.29678","-2.50000"
"156.96521","94.95298","96.65867","96.57509","359.66205","-2.39891","-0.98664","-0.08201","1258.88928","359.60934","344.42419","344.54868","47.33825","-122.30769","1258.88928","-0.29660","-2.50000"
"157.16382","94.93077","96.63483","96.55128","359.66049","-2.39908","-0.98416","-0.08010","1257.53394","359.60715","344.42197","344.54578","47.33834","-122.30769","1257.53394","-0.29644","-2.50000"
"157.36745","94.90810","96.60925","96.52576","359.65906","-2.39930","-0.98168","-0.07786","1256.14441","359.60532","344.42010","344.54276","47.33843","-122.30769","1256.14441","-0.29623","-2.50000"
"157.56821","94.88573","96.58456","96.50102","359.65765","-2.39965","-0.97938","-0.07572","1254.77478","359.60339","344.41818","344.53983","47.33852","-122.30769","1254.77478","-0.29605","-2.50000"
